date,score
2017/4/28,76
2017/4/27,62
2017/4/26,65
2017/4/25,78
2017/4/24,102
2017/4/23,117
2017/4/23,117
2017/4/22,82
2017/4/21,61
2017/4/20,100
2017/4/19,88
2017/4/18,82
2017/4/17,138
2017/4/16,80
2017/4/15,101
2017/4/14,94
2017/4/13,118
2017/4/12,115
2017/4/11,98
2017/4/10,87
2017/4/9,45
2017/4/8,140
2017/4/7,173
2017/4/6,140
2017/4/5,88
2017/4/4,81
2017/4/3,131
2017/4/2,96
2017/4/1,69
2017/5/31,84
2017/5/30,96
2017/5/29,124
2017/5/28,140
2017/5/27,147
2017/5/26,117
2017/5/25,82
2017/5/24,63
2017/5/23,58
2017/5/22,137
2017/5/21,114
2017/5/20,113
2017/5/20,113
2017/5/19,112
2017/5/18,145
2017/5/17,125
2017/5/16,94
2017/5/15,99
2017/5/14,106
2017/5/13,106
2017/5/12,126
2017/5/11,99
2017/5/10,123
2017/5/9,100
2017/5/8,129
2017/5/7,111
2017/5/6,101
2017/5/5,295
2017/5/4,292
2017/5/3,77
2017/5/2,118
2017/5/1,111
2017/6/30,115
2017/6/29,118
2017/6/28,127
2017/6/27,132
2017/6/26,110
2017/6/25,102
2017/6/24,70
2017/6/23,69
2017/6/22,58
2017/6/21,125
2017/6/20,129
2017/6/19,106
2017/6/18,127
2017/6/17,124
2017/6/16,142
2017/6/15,152
2017/6/14,115
2017/6/13,95
2017/6/12,130
2017/6/11,105
2017/6/10,121
2017/6/9,103
2017/6/8,104
2017/6/7,90
2017/6/6,53
2017/6/5,104
2017/6/4,89
2017/6/3,53
2017/6/2,124
2017/6/1,111
2017/7/31,98
2017/7/30,97
2017/7/29,49
2017/7/28,53
2017/7/27,62
2017/7/26,69
2017/7/25,68
2017/7/24,113
2017/7/23,136
2017/7/22,77
2017/7/21,61
2017/7/20,122
2017/7/19,102
2017/7/18,79
2017/7/17,70
2017/7/16,70
2017/7/15,62
2017/7/14,109
2017/7/13,108
2017/7/12,99
2017/7/11,132
2017/7/10,106
2017/7/9,110
2017/7/8,127
2017/7/7,124
2017/7/6,95
2017/7/5,103
2017/7/4,107
2017/7/3,142
2017/7/2,137
2017/7/1,124
2017/8/31,120
2017/8/30,63
2017/8/29,43
2017/8/28,52
2017/8/27,59
2017/8/26,70
2017/8/25,73
2017/8/24,82
2017/8/23,74
2017/8/22,97
2017/8/21,102
2017/8/20,80
2017/8/19,77
2017/8/18,83
2017/8/17,83
2017/8/16,105
2017/8/15,78
2017/8/14,71
2017/8/13,78
2017/8/12,85
2017/8/11,115
2017/8/10,105
2017/8/9,79
2017/8/8,103
2017/8/7,87
2017/8/6,109
2017/8/5,114
2017/8/4,141
2017/8/3,86
2017/8/2,72
2017/8/1,92
2017/9/30,107
2017/9/29,119
2017/9/28,75
2017/9/27,66
2017/9/26,115
2017/9/25,139
2017/9/24,122
2017/9/23,139
2017/9/22,113
2017/9/21,129
2017/9/20,91
2017/9/19,73
2017/9/18,105
2017/9/17,95
2017/9/16,93
2017/9/15,88
2017/9/14,97
2017/9/13,130
2017/9/12,159
2017/9/11,113
2017/9/10,66
2017/9/9,90
2017/9/8,105
2017/9/7,106
2017/9/6,113
2017/9/5,125
2017/9/4,104
2017/9/3,95
2017/9/2,78
2017/9/1,91
2017/10/31,132
2017/10/30,84
2017/10/29,57
2017/10/28,159
2017/10/27,246
2017/10/26,175
2017/10/25,150
2017/10/24,92
2017/10/23,66
2017/10/22,86
2017/10/21,152
2017/10/20,127
2017/10/19,128
2017/10/18,101
2017/10/17,185
2017/10/16,198
2017/10/15,169
2017/10/14,158
2017/10/13,128
2017/10/12,76
2017/10/11,47
2017/10/10,28
2017/10/9,28
2017/10/8,60
2017/10/7,107
2017/10/6,95
2017/10/5,58
2017/10/3,43
2017/10/2,80
2017/10/1,87
2017/11/30,98
2017/11/29,66
2017/11/28,185
2017/11/27,148
2017/11/26,127
2017/11/25,125
2017/11/24,92
2017/11/23,81
2017/11/22,66
2017/11/21,155
2017/11/20,178
2017/11/19,172
2017/11/18,80
2017/11/17,121
2017/11/16,116
2017/11/15,83
2017/11/14,73
2017/11/13,97
2017/11/12,116
2017/11/11,76
2017/11/10,86
2017/11/9,114
2017/11/8,123
2017/11/7,153
2017/11/6,182
2017/11/5,95
2017/11/4,79
2017/11/3,83
2017/11/2,164
2017/11/1,164
2017/12/31,107
2017/12/30,263
2017/12/29,302
2017/12/28,200
2017/12/27,183
2017/12/26,127
2017/12/25,108
2017/12/24,82
2017/12/23,201
2017/12/22,171
2017/12/21,116
2017/12/20,67
2017/12/19,91
2017/12/18,78
2017/12/17,66
2017/12/16,64
2017/12/15,238
2017/12/14,143
2017/12/13,107
2017/12/12,66
2017/12/11,89
2017/12/10,64
2017/12/9,161
2017/12/8,84
2017/12/7,106
2017/12/6,105
2017/12/5,108
2017/12/4,122
2017/12/3,268
2017/12/2,250
2017/12/1,161
2018/1/31,88
2018/1/30,119
2018/1/29,182
2018/1/28,253
2018/1/27,139
2018/1/26,98
2018/1/25,155
2018/1/24,138
2018/1/23,83
2018/1/22,114
2018/1/21,128
2018/1/20,302
2018/1/19,240
2018/1/18,260
2018/1/17,237
2018/1/16,227
2018/1/15,334
2018/1/14,257
2018/1/13,191
2018/1/12,128
2018/1/11,75
2018/1/10,63
2018/1/9,66
2018/1/8,82
2018/1/7,173
2018/1/6,190
2018/1/5,131
2018/1/4,81
2018/1/3,94
2018/1/2,131
