date,score
2016-04-24,47
2016-04-25,42
2016-04-26,43
2016-04-27,58
2016-04-28,60
2016-04-29,58
2016-04-30,55
2016-03-01,73
2016-03-02,82
2016-03-03,81
2016-03-04,74
2016-03-05,49
2016-03-06,61
2016-03-07,63
2016-03-08,67
2016-03-09,39
2016-03-10,34
2016-03-11,70
2016-03-12,66
2016-03-13,50
2016-03-14,74
2016-03-15,57
2016-03-16,48
2016-03-17,55
2016-03-18,78
2016-03-19,80
2016-03-20,92
2016-03-21,43
2016-03-22,43
2016-03-23,34
2016-03-24,66
2016-03-25,75
2016-03-26,63
2016-03-27,93
2016-03-28,64
2016-03-29,53
2016-03-30,49
2016-03-31,64
2016-02-01,49
2016-02-02,100
2016-02-03,88
2016-02-04,82
2016-02-05,88
2016-02-06,72
2016-02-07,93
2016-02-08,217
2016-02-09,61
2016-02-10,55
2016-02-11,55
2016-02-12,59
2016-02-13,121
2016-02-14,38
2016-02-15,44
2016-02-16,59
2016-02-17,65
2016-02-18,67
2016-02-19,90
2016-02-20,78
2016-02-21,71
2016-02-22,52
2016-02-23,39
2016-02-24,48
2016-02-25,65
2016-02-26,77
2016-02-27,87
2016-02-28,87
2016-02-29,106
2016-01-01,55
2016-01-02,47
2016-01-03,50
2016-01-04,89
2016-01-05,93
2016-01-06,68
2016-01-07,49
2016-01-08,42
2016-01-09,34
2016-01-10,42
2016-01-11,50
2016-01-12,45
2016-01-13,40
2016-01-14,47
2016-01-15,49
2016-01-16,47
2016-01-17,54
2016-01-18,81
2016-01-19,57
2016-01-20,57
2016-01-21,43
2016-01-22,38
2016-01-23,62
2016-01-24,47
2016-01-25,72
2016-01-26,68
2016-01-27,65
2016-01-28,82
2016-01-29,84
2016-01-30,62
2016-01-31,39
2015-12-01,39
2015-12-02,46
2015-12-03,65
2015-12-04,32
2015-12-05,37
2015-12-06,47
2015-12-07,70
2015-12-08,64
2015-12-09,68
2015-12-10,78
2015-12-11,46
2015-12-12,30
2015-12-13,42
2015-12-14,36
2015-12-15,28
2015-12-16,43
2015-12-17,51
2015-12-18,58
2015-12-19,55
2015-12-20,86
2015-12-21,55
2015-12-22,68
2015-12-23,65
2015-12-24,56
2015-12-25,74
2015-12-26,107
2015-12-27,116
2015-12-28,83
2015-12-29,61
2015-12-30,80
2015-12-31,64
2015-11-01,74
2015-11-02,61
2015-11-03,51
2015-11-04,44
2015-11-05,47
2015-11-06,48
2015-11-07,43
2015-11-08,63
2015-11-09,66
2015-11-10,60
2015-11-11,38
2015-11-12,27
2015-11-13,42
2015-11-14,40
2015-11-15,41
2015-11-16,48
2015-11-17,50
2015-11-18,48
2015-11-19,48
2015-11-20,57
2015-11-21,46
2015-11-22,36
2015-11-23,47
2015-11-24,53
2015-11-25,54
2015-11-26,54
2015-11-27,51
2015-11-28,50
2015-11-29,66
2015-11-30,67
2015-10-01,40
2015-10-02,37
2015-10-03,49
2015-10-04,79
2015-10-05,29
2015-10-06,37
2015-10-07,43
2015-10-08,57
2015-10-09,49
2015-10-10,40
2015-10-11,53
2015-10-12,65
2015-10-13,62
2015-10-14,69
2015-10-15,76
2015-10-16,75
2015-10-17,66
2015-10-18,73
2015-10-19,88
2015-10-20,82
2015-10-21,79
2015-10-22,80
2015-10-23,85
2015-10-24,67
2015-10-25,61
2015-10-26,62
2015-10-27,52
2015-10-28,58
2015-10-29,66
2015-10-30,34
2015-10-31,61
2015-09-01,70
2015-09-02,82
2015-09-03,54
2015-09-04,24
2015-09-05,25
2015-09-06,34
2015-09-07,27
2015-09-08,36
2015-09-09,36
2015-09-10,29
2015-09-11,30
2015-09-12,35
2015-09-13,45
2015-09-14,60
2015-09-15,65
2015-09-16,60
2015-09-17,76
2015-09-18,37
2015-09-19,24
2015-09-20,34
2015-09-21,50
2015-09-22,34
2015-09-23,42
2015-09-24,31
2015-09-25,34
2015-09-26,35
2015-09-27,47
2015-09-28,35
2015-09-29,51
2015-09-30,59
2015-08-01,22
2015-08-02,22
2015-08-03,19
2015-08-04,18
2015-08-05,20
2015-08-06,34
2015-08-07,49
2015-08-08,52
2015-08-09,57
2015-08-10,52
2015-08-11,65
2015-08-12,30
2015-08-13,42
2015-08-14,45
2015-08-15,40
2015-08-16,40
2015-08-17,31
2015-08-18,25
2015-08-19,36
2015-08-20,52
2015-08-21,62
2015-08-22,73
2015-08-23,81
2015-08-24,74
2015-08-25,61
2015-08-26,57
2015-08-27,48
2015-08-28,28
2015-08-29,46
2015-08-30,63
2015-08-31,64
2015-07-01,34
2015-07-02,54
2015-07-03,46
2015-07-04,32
2015-07-05,36
2015-07-06,43
2015-07-07,60
2015-07-08,63
2015-07-09,64
2015-07-10,78
2015-07-11,47
2015-07-12,54
2015-07-13,53
2015-07-14,53
2015-07-15,46
2015-07-16,58
2015-07-17,58
2015-07-18,61
2015-07-19,64
2015-07-20,65
2015-07-21,66
2015-07-22,46
2015-07-23,39
2015-07-24,49
2015-07-25,63
2015-07-26,70
2015-07-27,69
2015-07-28,24
2015-07-29,17
2015-07-30,24
2015-07-31,24
2015-06-01,44
2015-06-02,46
2015-06-03,40
2015-06-04,34
2015-06-05,30
2015-06-06,46
2015-06-07,36
2015-06-08,39
2015-06-09,57
2015-06-10,45
2015-06-11,63
2015-06-12,55
2015-06-13,45
2015-06-14,59
2015-06-15,41
2015-06-16,29
2015-06-17,39
2015-06-18,34
2015-06-19,37
2015-06-20,27
2015-06-21,30
2015-06-22,27
2015-06-23,39
2015-06-24,30
2015-06-25,27
2015-06-26,21
2015-06-27,29
2015-06-28,31
2015-06-29,36
2015-06-30,43
2015-05-01,51
2015-05-02,52
2015-05-03,52
2015-05-04,52
2015-05-05,49
2015-05-06,56
2015-05-07,61
2015-05-08,52
2015-05-09,63
2015-05-10,40
2015-05-11,48
2015-05-12,55
2015-05-13,47
2015-05-14,46
2015-05-15,52
2015-05-16,53
2015-05-17,74
2015-05-18,44
2015-05-19,55
2015-05-20,34
2015-05-21,76
2015-05-22,53
2015-05-23,39
2015-05-24,64
2015-05-25,48
2015-05-26,57
2015-05-27,46
2015-05-28,61
2015-05-29,50
2015-05-30,38
2015-05-31,43
2015-04-01,70
2015-04-02,72
2015-04-03,71
2015-04-04,67
2015-04-05,69
2015-04-06,53
2015-04-07,47
2015-04-08,52
2015-04-09,55
2015-04-10,55
2015-04-11,55
2015-04-12,57
2015-04-13,95
2015-04-14,89
2015-04-15,77
2015-04-16,96
2015-04-17,73
2015-04-18,71
2015-04-19,68
2015-04-20,53
2015-04-21,56
2015-04-22,54
2015-04-23,58
2015-04-24,66
2015-04-25,71
2015-04-26,77
2015-04-27,64
2015-04-28,66
2015-04-29,73
2015-04-30,45
2015-03-01,50
2015-03-02,50
2015-03-03,52
2015-03-04,63
2015-03-05,31
2015-03-06,32
