date,score
2016-08-26,38
2016-08-27,55
2016-08-28,56
2016-08-29,47
2016-08-30,46
2016-08-31,74
2016-07-01,85
2016-07-02,83
2016-07-03,64
2016-07-04,55
2016-07-05,57
2016-07-06,38
2016-07-07,40
2016-07-08,49
2016-07-09,45
2016-07-10,66
2016-07-11,65
2016-07-12,55
2016-07-13,38
2016-07-14,34
2016-07-15,61
2016-07-16,108
2016-07-17,102
2016-07-18,63
2016-07-19,66
2016-07-20,72
2016-07-21,74
2016-07-22,39
2016-07-23,45
2016-07-24,61
2016-07-25,58
2016-07-26,44
2016-07-27,47
2016-07-28,71
2016-07-29,57
2016-07-30,62
2016-07-31,57
2016-06-01,95
2016-06-02,44
2016-06-03,63
2016-06-04,76
2016-06-05,89
2016-06-06,86
2016-06-07,67
2016-06-08,73
2016-06-09,44
2016-06-10,51
2016-06-11,61
2016-06-12,67
2016-06-13,66
2016-06-14,97
2016-06-15,62
2016-06-16,73
2016-06-17,97
2016-06-18,96
2016-06-19,86
2016-06-20,104
2016-06-21,74
2016-06-22,123
2016-06-23,65
2016-06-24,40
2016-06-25,59
2016-06-26,49
2016-06-27,74
2016-06-28,84
2016-06-29,71
2016-06-30,79
2016-05-01,104
2016-05-02,106
2016-05-03,77
2016-05-04,105
2016-05-05,177
2016-05-06,77
2016-05-07,43
2016-05-08,53
2016-05-09,68
2016-05-10,82
2016-05-11,120
2016-05-12,119
2016-05-13,93
2016-05-14,42
2016-05-15,52
2016-05-16,96
2016-05-17,91
2016-05-18,112
2016-05-19,110
2016-05-20,73
2016-05-21,56
2016-05-22,34
2016-05-23,34
2016-05-24,66
2016-05-25,46
2016-05-26,38
2016-05-27,70
2016-05-28,121
2016-05-29,91
2016-05-30,103
2016-05-31,108
2016-04-01,144
2016-04-02,195
2016-04-03,173
2016-04-04,155
2016-04-05,81
2016-04-06,41
2016-04-07,68
2016-04-08,71
2016-04-09,43
2016-04-10,76
2016-04-11,114
2016-04-12,116
2016-04-13,93
2016-04-14,38
2016-04-15,52
2016-04-16,43
2016-04-17,54
2016-04-18,84
2016-04-19,118
2016-04-20,66
2016-04-21,67
2016-04-22,88
