date,score
2016-02-11,204
2016-02-12,127
2016-02-13,73
2016-02-14,52
2016-02-15,59
2016-02-16,59
2016-02-17,63
2016-02-18,93
2016-02-19,217
2016-02-20,176
2016-02-21,104
2016-02-22,130
2016-02-23,102
2016-02-24,110
2016-02-25,112
2016-02-26,92
2016-02-27,92
2016-02-28,87
2016-02-29,60
2016-01-01,179
2016-01-02,256
2016-01-03,262
2016-01-04,261
2016-01-05,297
2016-01-06,336
2016-01-07,217
2016-01-08,188
2016-01-09,207
2016-01-10,192
2016-01-11,169
2016-01-12,159
2016-01-13,163
2016-01-14,92
2016-01-15,99
2016-01-16,159
2016-01-17,112
2016-01-18,77
2016-01-19,67
2016-01-20,84
2016-01-21,128
2016-01-22,73
2016-01-23,78
2016-01-24,64
2016-01-25,67
2016-01-26,85
2016-01-27,123
2016-01-28,120
2016-01-29,188
2016-01-30,200
2016-01-31,76
2015-12-01,169
2015-12-02,107
2015-12-03,80
2015-12-04,81
2015-12-05,115
2015-12-06,155
2015-12-07,200
2015-12-08,222
2015-12-09,242
2015-12-10,181
2015-12-11,147
2015-12-12,109
2015-12-13,69
2015-12-14,67
2015-12-15,73
2015-12-16,61
2015-12-17,79
2015-12-18,97
2015-12-19,143
2015-12-20,210
2015-12-21,280
2015-12-22,260
2015-12-23,324
2015-12-24,142
2015-12-25,75
2015-12-26,84
2015-12-27,136
2015-12-28,187
2015-12-29,202
2015-12-30,177
2015-12-31,203
2015-11-01,50
2015-11-02,75
2015-11-03,108
2015-11-04,117
2015-11-05,110
2015-11-06,46
2015-11-07,36
2015-11-08,46
2015-11-09,85
2015-11-10,87
2015-11-11,61
2015-11-12,81
2015-11-13,93
2015-11-14,99
2015-11-15,82
2015-11-16,108
2015-11-17,101
2015-11-18,61
2015-11-19,73
2015-11-20,87
2015-11-21,67
2015-11-22,54
2015-11-23,46
2015-11-24,32
2015-11-25,51
2015-11-26,58
2015-11-27,98
2015-11-28,170
2015-11-29,218
2015-11-30,276
2015-10-01,236
2015-10-02,106
2015-10-03,127
2015-10-04,140
2015-10-05,119
2015-10-06,120
2015-10-07,94
2015-10-08,63
2015-10-09,68
2015-10-10,65
2015-10-11,70
2015-10-12,81
2015-10-13,114
2015-10-14,122
2015-10-15,106
2015-10-16,137
2015-10-17,130
2015-10-18,120
2015-10-19,180
2015-10-20,199
2015-10-21,166
2015-10-22,104
2015-10-23,84
2015-10-24,92
2015-10-25,55
2015-10-26,42
2015-10-27,61
2015-10-28,82
2015-10-29,88
2015-10-30,55
2015-10-31,31
2015-09-01,71
2015-09-02,93
2015-09-03,75
2015-09-04,47
2015-09-05,58
2015-09-06,68
2015-09-07,75
2015-09-08,76
2015-09-09,67
2015-09-10,25
2015-09-11,36
2015-09-12,51
2015-09-13,62
2015-09-14,71
2015-09-15,78
2015-09-16,89
2015-09-17,104
2015-09-18,82
2015-09-19,88
2015-09-20,70
2015-09-21,76
2015-09-22,60
2015-09-23,54
2015-09-24,49
2015-09-25,60
2015-09-26,72
2015-09-27,64
2015-09-28,73
2015-09-29,75
2015-09-30,72
2015-08-01,74
2015-08-02,75
2015-08-03,53
2015-08-04,32
2015-08-05,70
2015-08-06,81
2015-08-07,88
2015-08-08,93
2015-08-09,100
2015-08-10,79
2015-08-11,77
2015-08-12,72
2015-08-13,62
2015-08-14,54
2015-08-15,61
2015-08-16,78
2015-08-17,169
2015-08-18,148
2015-08-19,102
2015-08-20,67
2015-08-21,62
2015-08-22,75
2015-08-23,87
2015-08-24,65
2015-08-25,76
2015-08-26,80
2015-08-27,79
2015-08-28,89
2015-08-29,87
2015-08-30,96
2015-08-31,70
2015-07-01,70
2015-07-02,70
2015-07-03,78
2015-07-04,73
2015-07-05,73
2015-07-06,64
2015-07-07,66
2015-07-08,77
2015-07-09,104
2015-07-10,93
2015-07-11,75
2015-07-12,75
2015-07-13,128
2015-07-14,134
2015-07-15,58
2015-07-16,85
2015-07-17,96
2015-07-18,93
2015-07-19,68
2015-07-20,84
2015-07-21,79
2015-07-22,56
2015-07-23,63
2015-07-24,67
2015-07-25,96
2015-07-26,108
2015-07-27,74
2015-07-28,69
2015-07-29,83
2015-07-30,87
2015-07-31,69
2015-06-01,65
2015-06-02,62
2015-06-03,65
2015-06-04,67
2015-06-05,65
2015-06-06,60
2015-06-07,64
2015-06-08,73
2015-06-09,82
2015-06-10,102
2015-06-11,88
2015-06-12,77
2015-06-13,72
2015-06-14,90
2015-06-15,68
2015-06-16,81
2015-06-17,77
2015-06-18,75
2015-06-19,70
2015-06-20,85
2015-06-21,79
2015-06-22,65
2015-06-23,59
2015-06-24,31
2015-06-25,54
2015-06-26,61
2015-06-27,36
2015-06-28,51
2015-06-29,50
2015-06-30,66
2015-05-01,75
2015-05-02,63
2015-05-03,63
2015-05-04,66
2015-05-05,73
2015-05-06,68
2015-05-07,92
2015-05-08,67
2015-05-09,72
2015-05-10,68
2015-05-11,60
2015-05-12,77
2015-05-13,97
2015-05-14,95
2015-05-15,67
2015-05-16,100
2015-05-17,103
2015-05-18,84
2015-05-19,101
2015-05-20,87
2015-05-21,64
2015-05-22,76
2015-05-23,74
2015-05-24,85
2015-05-25,76
2015-05-26,76
2015-05-27,88
2015-05-28,82
2015-05-29,57
2015-05-30,70
2015-05-31,70
2015-04-01,51
2015-04-02,66
2015-04-03,101
2015-04-04,73
2015-04-05,45
2015-04-06,51
2015-04-07,73
2015-04-08,73
2015-04-09,80
2015-04-10,89
2015-04-11,81
2015-04-12,90
2015-04-13,62
2015-04-14,88
2015-04-15,88
2015-04-16,132
2015-04-17,139
2015-04-18,119
2015-04-19,42
2015-04-20,58
2015-04-21,38
2015-04-22,61
2015-04-23,75
2015-04-24,77
