date,score
2015-12-17,46
2015-12-18,53
2015-12-19,65
2015-12-20,105
2015-12-21,115
2015-12-22,163
2015-12-23,156
2015-12-24,65
2015-12-25,30
2015-12-26,35
2015-12-27,30
2015-12-28,42
2015-12-29,69
2015-12-30,58
2015-12-31,69
2015-11-01,22
2015-11-02,47
2015-11-03,62
2015-11-04,74
2015-11-05,86
2015-11-06,62
2015-11-07,69
2015-11-08,62
2015-11-09,52
2015-11-10,42
2015-11-11,68
2015-11-12,70
2015-11-13,28
2015-11-14,39
2015-11-15,61
2015-11-16,52
2015-11-17,55
2015-11-18,64
2015-11-19,82
2015-11-20,75
2015-11-21,71
2015-11-22,50
2015-11-23,39
2015-11-24,52
2015-11-25,45
2015-11-26,32
2015-11-27,41
2015-11-28,67
2015-11-29,94
2015-11-30,61
2015-10-01,80
2015-10-02,48
2015-10-03,50
2015-10-04,22
2015-10-05,27
2015-10-06,48
2015-10-07,44
2015-10-08,47
2015-10-09,45
2015-10-10,37
2015-10-11,33
2015-10-12,61
2015-10-13,72
2015-10-14,125
2015-10-15,123
2015-10-16,88
2015-10-17,73
2015-10-18,79
2015-10-19,82
2015-10-20,76
2015-10-21,67
2015-10-22,70
2015-10-23,74
2015-10-24,78
2015-10-25,72
2015-10-26,65
2015-10-27,66
2015-10-28,78
2015-10-29,62
2015-10-30,67
2015-10-31,40
2015-09-01,45
2015-09-02,32
2015-09-03,45
2015-09-04,54
2015-09-05,53
2015-09-06,47
2015-09-07,47
2015-09-08,76
2015-09-09,88
2015-09-10,88
2015-09-11,84
2015-09-12,74
2015-09-13,79
2015-09-14,62
2015-09-15,60
2015-09-16,65
2015-09-17,69
2015-09-18,81
2015-09-19,71
2015-09-20,44
2015-09-21,41
2015-09-22,57
2015-09-23,62
2015-09-24,55
2015-09-25,62
2015-09-26,58
2015-09-27,47
2015-09-28,64
2015-09-29,68
2015-09-30,86
2015-08-01,53
2015-08-02,43
2015-08-03,52
2015-08-04,75
2015-08-05,93
2015-08-06,101
2015-08-07,75
2015-08-08,68
2015-08-09,61
2015-08-10,55
2015-08-11,55
2015-08-12,71
2015-08-13,45
2015-08-14,46
2015-08-15,48
2015-08-16,65
2015-08-17,48
2015-08-18,55
2015-08-19,64
2015-08-20,64
2015-08-21,57
2015-08-22,59
2015-08-23,71
2015-08-24,83
2015-08-25,75
2015-08-26,94
2015-08-27,85
2015-08-28,59
2015-08-29,59
2015-08-30,44
2015-08-31,43
2015-07-01,47
2015-07-02,47
2015-07-03,59
2015-07-04,50
2015-07-05,47
2015-07-06,36
2015-07-07,40
2015-07-08,37
2015-07-09,37
2015-07-10,30
2015-07-11,55
2015-07-12,73
2015-07-13,115
2015-07-14,83
2015-07-15,67
2015-07-16,68
2015-07-17,60
2015-07-18,46
2015-07-19,54
2015-07-20,47
2015-07-21,27
2015-07-22,42
2015-07-23,42
2015-07-24,32
2015-07-25,43
2015-07-26,39
2015-07-27,40
2015-07-28,39
2015-07-29,40
2015-07-30,40
2015-07-31,42
2015-06-01,44
2015-06-02,34
2015-06-03,37
2015-06-04,41
2015-06-05,41
2015-06-06,59
2015-06-07,33
2015-06-08,33
2015-06-09,36
2015-06-10,36
2015-06-11,39
2015-06-12,49
2015-06-13,47
2015-06-14,32
2015-06-15,35
2015-06-16,43
2015-06-17,40
2015-06-18,47
2015-06-19,40
2015-06-20,40
2015-06-21,35
2015-06-22,26
2015-06-23,24
2015-06-24,29
2015-06-25,42
2015-06-26,46
2015-06-27,42
2015-06-28,44
2015-06-29,49
2015-06-30,52
2015-05-01,30
2015-05-02,29
2015-05-03,47
2015-05-04,50
2015-05-05,36
2015-05-06,40
2015-05-07,31
2015-05-08,37
2015-05-09,41
2015-05-10,45
2015-05-11,39
2015-05-12,42
2015-05-13,61
2015-05-14,40
2015-05-15,32
2015-05-16,34
2015-05-17,43
2015-05-18,38
2015-05-19,41
2015-05-20,35
2015-05-21,35
2015-05-22,49
2015-05-23,46
2015-05-24,67
2015-05-25,106
2015-05-26,45
2015-05-27,46
2015-05-28,46
2015-05-29,49
2015-05-30,46
2015-05-31,46
2015-04-01,42
2015-04-02,39
2015-04-03,40
2015-04-04,34
2015-04-05,38
2015-04-06,56
2015-04-07,67
2015-04-08,22
2015-04-09,35
2015-04-10,23
2015-04-11,35
2015-04-12,58
2015-04-13,87
2015-04-14,68
2015-04-15,98
2015-04-16,100
2015-04-17,76
2015-04-18,54
2015-04-19,57
2015-04-20,42
2015-04-21,36
2015-04-22,53
2015-04-23,72
2015-04-24,72
2015-04-25,122
2015-04-26,90
2015-04-27,93
2015-04-28,68
2015-04-29,75
2015-04-30,69
2015-03-01,18
2015-03-02,45
2015-03-03,46
2015-03-04,21
2015-03-05,26
2015-03-06,18
